image_path,source_dataset,original_label,normalized_label,label_source,confidence,verification_status
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00004042-03_1_front.jpg,deepfashion,"Her tank shirt has no sleeves, cotton fabric and solid color patterns. The neckline of it is crew. This person wears a three-point pants. The pants ar",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00000099-07_7_additional.jpg,deepfashion,"Her shirt has short sleeves, cotton fabric and striped patterns. The neckline of it is round. The lady wears a long trousers. The trousers are with de",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Blouses_Shirts-id_00003192-06_7_additional.jpg,deepfashion,The tank top this person wears has sleeves cut off and its fabric is cotton. The pattern of it is solid color. It has a v-shape neckline. This person ,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\MEN-Sweaters-id_00003692-01_4_full.jpg,deepfashion,"His sweater has long sleeves, cotton fabric and solid color patterns. It has a lapel neckline. The guy wears a long trousers. The trousers are with de",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00002957-01_7_additional.jpg,deepfashion,"The upper clothing has long sleeves, cotton fabric and stripe patterns. It has a crew neckline. The lower clothing is of long length. The fabric is de",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00002678-47_7_additional.jpg,deepfashion,"The upper clothing has short sleeves, cotton fabric and pure color patterns. The neckline of it is v-shape. The lower clothing is of long length. The ",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00005702-07_2_side.jpg,deepfashion,The person wears a tank tank top with pure color patterns. The tank top is with cotton fabric. The shorts the person wears is of three-point length. T,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Cardigans-id_00003939-02_2_side.jpg,deepfashion,The lady is wearing a sleeveless tank shirt with pure color patterns. The tank shirt is with cotton fabric and its neckline is crew. The lady wears a ,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00004236-01_2_side.jpg,deepfashion,"Her shirt has medium sleeves, cotton fabric and solid color patterns. It has a crew neckline. The shorts this female wears is of medium length. The sh",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Blouses_Shirts-id_00004633-04_2_side.jpg,deepfashion,"Her tank shirt has no sleeves, cotton fabric and graphic patterns. The pants the female wears is of three-point length. The pants are with denim fabri",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Graphic_Tees-id_00007971-01_1_front.jpg,deepfashion,This person wears a short-sleeve T-shirt with graphic patterns. The T-shirt is with cotton fabric. It has a round neckline. The shorts this person wea,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00001477-04_3_back.jpg,deepfashion,This female is wearing a tank tank top with stripe patterns and a three-point shorts. The tank top is with cotton fabric. The shorts are with denim fa,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\MEN-Jackets_Vests-id_00006736-01_7_additional.jpg,deepfashion,"The sweater this gentleman wears has long sleeves, its fabric is cotton, and it has plaid patterns. This gentleman wears a long pants, with denim fabr",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00001480-02_1_front.jpg,deepfashion,The lady is wearing a short-sleeve T-shirt with solid color patterns. The T-shirt is with cotton fabric. It has a crew neckline. The trousers the lady,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Shorts-id_00005506-02_4_full.jpg,deepfashion,The lady wears a long-sleeve shirt with solid color patterns and a three-point pants. The shirt is with cotton fabric and its neckline is v-shape. The,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Blouses_Shirts-id_00001652-02_7_additional.jpg,deepfashion,The person wears a sleeveless tank top with lattice patterns. The tank top is with cotton fabric. It has a crew neckline. The shorts the person wears ,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Cardigans-id_00001150-01_1_front.jpg,deepfashion,This person wears a sleeveless tank shirt with graphic patterns and a three-point shorts. The tank shirt is with cotton fabric and its neckline is rou,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00006421-10_4_full.jpg,deepfashion,This person is wearing a sleeveless tank shirt with solid color patterns. The tank shirt is with cotton fabric and its neckline is suspenders. This pe,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00007691-01_7_additional.jpg,deepfashion,This female wears a short-sleeve T-shirt with pure color patterns. The T-shirt is with cotton fabric. The shorts this female wears is of three-point l,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Blouses_Shirts-id_00002634-01_3_back.jpg,deepfashion,This woman is wearing a tank tank top with pure color patterns and a three-point shorts. The tank top is with cotton fabric. The shorts are with denim,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Sweatshirts_Hoodies-id_00001249-03_3_back.jpg,deepfashion,The female wears a long-sleeve sweater with mixed patterns. The sweater is with mixed fabric. The pants the female wears is of three-point length. The,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Blouses_Shirts-id_00003016-01_7_additional.jpg,deepfashion,The tank top this lady wears has sleeves cut off and its fabric is denim. The pattern of it is pure color. It has a suspenders neckline. This lady wea,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00003343-14_1_front.jpg,deepfashion,This lady is wearing a tank tank top with pure color patterns. The tank top is with cotton fabric. It has a crew neckline. This lady wears a three-poi,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00006210-01_4_full.jpg,deepfashion,The lady is wearing a tank tank shirt with graphic patterns. The tank shirt is with cotton fabric. It has a crew neckline. The lady wears a three-poin,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Blouses_Shirts-id_00004546-01_4_full.jpg,deepfashion,"The upper clothing has short sleeves, cotton fabric and pure color patterns. The neckline of it is square. The lower clothing is of three-point length",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00000371-06_7_additional.jpg,deepfashion,This lady is wearing a short-sleeve T-shirt with pure color patterns. The T-shirt is with cotton fabric. This lady wears a three-point shorts. The sho,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00007961-07_7_additional.jpg,deepfashion,The female is wearing a tank tank shirt with solid color patterns. The tank shirt is with cotton fabric and its neckline is suspenders. The female wea,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00004349-04_3_back.jpg,deepfashion,The person wears a short-sleeve T-shirt with complicated patterns. The T-shirt is with cotton fabric. The shorts the person wears is of three-point le,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Graphic_Tees-id_00004275-01_3_back.jpg,deepfashion,This lady wears a short-sleeve T-shirt with pure color patterns and a three-point pants. The T-shirt is with cotton fabric. The pants are with denim f,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00000603-03_1_front.jpg,deepfashion,"The upper clothing has short sleeves, cotton fabric and solid color patterns. It has a crew neckline. The lower clothing is of three-point length. The",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00004142-01_7_additional.jpg,deepfashion,"Her shirt has medium sleeves, cotton fabric and striped patterns. It has a round neckline. This woman wears a three-point pants. The pants are with de",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Graphic_Tees-id_00000249-01_1_front.jpg,deepfashion,This person is wearing a short-sleeve T-shirt with graphic patterns and a three-point pants. The T-shirt is with cotton fabric and its neckline is rou,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Shorts-id_00006574-01_7_additional.jpg,deepfashion,The female is wearing a sleeveless tank top with floral patterns. The tank top is with cotton fabric. It has a round neckline. The female wears a thre,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00006295-02_2_side.jpg,deepfashion,The person wears a short-sleeve shirt with graphic patterns and a three-point shorts. The shirt is with cotton fabric. The shorts are with denim fabri,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00000060-06_4_full.jpg,deepfashion,The tank shirt the lady wears has sleeves cut off and it is with cotton fabric and graphic patterns. The neckline of the tank shirt is round. The lady,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Sweatshirts_Hoodies-id_00004008-04_4_full.jpg,deepfashion,"Her sweater has long sleeves, cotton fabric and pure color patterns. The neckline of it is round. The pants this woman wears is of long length. The pa",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Cardigans-id_00005344-03_4_full.jpg,deepfashion,The lady wears a long-sleeve shirt with pure color patterns and three-quarter trousers. The shirt is with cotton fabric and it has a round neckline. T,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Sweaters-id_00006685-01_7_additional.jpg,deepfashion,This person is wearing a long-sleeve shirt with graphic patterns and a long pants. The shirt is with knitting fabric and its neckline is crew. The pan,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00001477-05_4_full.jpg,deepfashion,"Her tank shirt has sleeves cut off, cotton fabric and striped patterns. It has a crew neckline. The pants this person wears is of three-point length. ",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Blouses_Shirts-id_00004122-02_1_front.jpg,deepfashion,"The tank shirt this female wears has sleeves cut off, its fabric is cotton, and it has graphic patterns. The tank shirt has a suspenders neckline. Thi",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Shorts-id_00001494-02_4_full.jpg,deepfashion,"Her shirt has short sleeves, cotton fabric and solid color patterns. It has a round neckline. This woman wears a three-point pants. The pants are with",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Blouses_Shirts-id_00006078-02_1_front.jpg,deepfashion,"The shirt this female wears has short sleeves and it is with cotton fabric and graphic patterns. This female wears a three-point pants, with denim fab",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00007795-03_7_additional.jpg,deepfashion,"The upper clothing has no sleeves, cotton fabric and graphic patterns. The lower clothing is of three-point length. The fabric is denim and it has pur",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00002361-02_7_additional.jpg,deepfashion,This person is wearing a long-sleeve sweater with graphic patterns. The sweater is with cotton fabric and its neckline is crew. The trousers this pers,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00000570-01_4_full.jpg,deepfashion,This lady wears a tank tank shirt with graphic patterns and a three-point shorts. The tank shirt is with cotton fabric. The neckline of the tank shirt,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00004764-04_4_full.jpg,deepfashion,"The upper clothing has no sleeves, cotton fabric and graphic patterns. The neckline of it is round. The lower clothing is of three-point length. The f",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00007074-02_1_front.jpg,deepfashion,This female is wearing a long-sleeve sweater with stripe patterns. The sweater is with cotton fabric. It has a crew neckline. The pants this female we,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Blouses_Shirts-id_00003772-01_4_full.jpg,deepfashion,"Her tank top has no sleeves, cotton fabric and lattice patterns. It has a lapel neckline. This person wears a long pants. The pants are with denim fab",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00006847-03_4_full.jpg,deepfashion,The person is wearing a tank tank shirt with floral patterns. The tank shirt is with cotton fabric. It has a round neckline. The person wears a three-,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Blouses_Shirts-id_00000634-02_3_back.jpg,deepfashion,"The upper clothing has sleeves cut off, cotton fabric and graphic patterns. The lower clothing is of three-point length. The fabric is denim and it ha",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Graphic_Tees-id_00000851-01_2_side.jpg,deepfashion,The person wears a sleeveless tank top with graphic patterns and a three-point shorts. The tank top is with cotton fabric. The shorts are with denim f,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00005258-04_1_front.jpg,deepfashion,The shirt this person wears has short sleeves and its fabric is cotton. The pattern of it is striped. It has a round neckline. This person wears a thr,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00005553-01_1_front.jpg,deepfashion,This lady wears a sleeveless tank shirt with graphic patterns. The tank shirt is with cotton fabric. It has a suspenders neckline. The pants this lady,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00006655-02_4_full.jpg,deepfashion,The tank top this person wears has no sleeves and its fabric is cotton. The pattern of it is graphic. It has a suspenders neckline. This person wears ,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Shorts-id_00006552-02_1_front.jpg,deepfashion,This person wears a medium-sleeve shirt with solid color patterns and a three-point shorts. The shirt is with cotton fabric and its neckline is v-shap,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Jackets_Coats-id_00006499-01_7_additional.jpg,deepfashion,This lady wears a long-sleeve shirt with striped patterns. The shirt is with cotton fabric. It has a crew neckline. This lady wears a three-point pant,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00007976-01_4_full.jpg,deepfashion,"Her tank top has no sleeves, cotton fabric and color block patterns. It has a suspenders neckline. The female wears a long pants. The pants are with d",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00005501-01_7_additional.jpg,deepfashion,The lady is wearing a short-sleeve shirt with color block patterns. The shirt is with cotton fabric. It has a round neckline. The pants the lady wears,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00000552-02_7_additional.jpg,deepfashion,"Her shirt has short sleeves, cotton fabric and solid color patterns. The pants this person wears is of three-point length. The pants are with denim fa",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Denim-id_00006138-03_1_front.jpg,deepfashion,The sweater this person wears has long sleeves and its fabric is cotton. The pattern of it is plaid. It has a lapel neckline. This person wears a long,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00006043-49_2_side.jpg,deepfashion,"The tank shirt the lady wears has sleeves cut off and its fabric is cotton. The pattern of it is pure color. The lady wears a three-point shorts, with",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Graphic_Tees-id_00002369-01_3_back.jpg,deepfashion,"The tank shirt this person wears has no sleeves and it is with cotton fabric and graphic patterns. This person wears a three-point shorts, with denim ",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00004498-05_2_side.jpg,deepfashion,This person is wearing a short-sleeve T-shirt with color block patterns. The T-shirt is with cotton fabric. It has a round neckline. This person wears,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Graphic_Tees-id_00005791-01_4_full.jpg,deepfashion,This female is wearing a short-sleeve shirt with graphic patterns and a three-point pants. The shirt is with cotton fabric. The neckline of the shirt ,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00006317-10_2_side.jpg,deepfashion,This lady is wearing a tank tank top with solid color patterns. The tank top is with cotton fabric. It has a crew neckline. The pants this lady wears ,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00002172-01_4_full.jpg,deepfashion,"Her shirt has short sleeves, cotton fabric and graphic patterns. The neckline of it is round. The trousers this female wears is of long length. The tr",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00002151-08_4_full.jpg,deepfashion,The person is wearing a sleeveless tank top with solid color patterns and a three-point shorts. The tank top is with cotton fabric and its neckline is,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00003523-01_1_front.jpg,deepfashion,This woman is wearing a short-sleeve T-shirt with solid color patterns. The T-shirt is with cotton fabric. It has a v-shape neckline. The pants this w,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00000159-06_1_front.jpg,deepfashion,"Her T-shirt has short sleeves, cotton fabric and plaid patterns. It has a round neckline. The lady wears a three-point pants. The pants are with denim",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00006863-17_2_side.jpg,deepfashion,"The tank shirt this person wears has no sleeves, its fabric is cotton, and it has pure color patterns. This person wears a three-point shorts, with de",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Blouses_Shirts-id_00004303-01_7_additional.jpg,deepfashion,"Her tank shirt has no sleeves, cotton fabric and graphic patterns. The neckline of it is suspenders. The person wears a three-point shorts. The shorts",Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Sweaters-id_00003599-01_4_full.jpg,deepfashion,This female is wearing a long-sleeve shirt with solid color patterns. The shirt is with cotton fabric and its neckline is round. The shorts this femal,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00001212-32_2_side.jpg,deepfashion,This woman is wearing a tank tank top with solid color patterns. The tank top is with cotton fabric. This woman wears a three-point pants. The pants a,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00000079-05_3_back.jpg,deepfashion,The lady is wearing a sleeveless tank shirt with pure color patterns. The tank shirt is with cotton fabric. The lady wears a three-point shorts. The s,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Jackets_Coats-id_00007184-01_4_full.jpg,deepfashion,The female is wearing a long-sleeve sweater with other patterns and a long pants. The sweater is with cotton fabric. The pants are with denim fabric a,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Jackets_Coats-id_00005091-02_3_back.jpg,deepfashion,The female wears a long-sleeve sweater with graphic patterns. The sweater is with cotton fabric. It has a lapel neckline. This female also wears an ou,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00005085-62_3_back.jpg,deepfashion,This person is wearing a sleeveless tank top with solid color patterns and a three-point shorts. The tank top is with cotton fabric. The shorts are wi,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Tees_Tanks-id_00001310-01_2_side.jpg,deepfashion,This person is wearing a sleeveless tank top with graphic patterns and a three-point pants. The tank top is with cotton fabric. The neckline of the ta,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Shorts-id_00000522-01_1_front.jpg,deepfashion,The female is wearing a tank tank shirt with solid color patterns. The tank shirt is with cotton fabric and its neckline is suspenders. The pants the ,Mixed Fabrics,caption_keyword,0.5,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Mixed Fabrics\WOMEN-Sweaters-id_00005720-06_4_full.jpg,deepfashion,This person wears a long-sleeve sweater with stripe patterns. The sweater is with cotton fabric. It has a crew neckline. This person wears a long pant,Mixed Fabrics,caption_keyword,0.5,NOISY
